====================================================================================================
==============================================MiscItem==============================================
====================================================================================================
Old horseshoe [0171d2f2-75f1-474c-8b75-07e08d64345b]                             Price=42 Type=5 VisibilityCoef=1 SubType=0
A suspicious bag [ad08bfd8-430c-4310-a186-e9fefbbe638d]                          Price=320 Charisma=18 Weight=9 MaxStatus=3 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 Conspicuousness=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Drunkard's tunic [ef40d3ee-401f-47b3-83a5-439939f96bfe]                          Price=240 MaxStatus=14 Charisma=14 SocialClassId=3 MaxQuality=3 DefenseStab=1 DefenseSlash=1 DefenseSmash=1 Weight=1 FadeCoef=1 StrReq=0 WealthLevel=0
Drowned man's gloves [4dc15378-9506-452e-9cd9-55dfab6a5c77]                      Price=248 MaxStatus=12 DefenseSmash=8 DefenseSlash=7 Charisma=5 MaxQuality=4 DefenseStab=3 SocialClassId=3 Weight=1 FadeCoef=1 StrReq=0 RPGBuffWeight=0 WealthLevel=0
A suspicious bag [6729739a-f0ff-4235-8a58-589d6661b925]                          Price=300 Charisma=33 WealthLevel=10 SocialClassId=6 MaxQuality=3 DefenseStab=2 DefenseSlash=2 MaxStatus=1 Visibility=1 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 Conspicuousness=0 Weight=0 VisibilityCoef=0
A suspicious bag [e78d6a70-5556-4d82-9c8c-c24a8e59e803]                          Price=267 Charisma=21 Conspicuousness=14 Weight=10 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 MaxStatus=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [652278ee-c760-4485-aaf3-499817155ab9]                          Price=171 SocialClassId=60 Charisma=56 Conspicuousness=24 MaxQuality=3 DefenseStab=2 DefenseSlash=2 MaxStatus=1 Visibility=1 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 WealthLevel=0 Weight=0 VisibilityCoef=0
Lost hose [d5d764ec-3345-4bf1-b749-8229570c2519]                                 Price=180 MaxStatus=14 Charisma=14 SocialClassId=3 MaxQuality=3 DefenseStab=1 DefenseSlash=1 DefenseSmash=1 FadeCoef=1 StrReq=0 WealthLevel=0
A suspicious bag [afc7e686-9be8-49a4-b1bd-a2b740d3581c]                          Price=241 Charisma=21 Conspicuousness=9 Weight=8 MaxStatus=3 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [6e2be654-1f44-4ab4-813d-f13cd842c766]                          Price=206 Charisma=14 Conspicuousness=12 Weight=8 SocialClassId=3 MaxQuality=3 DefenseStab=2 DefenseSlash=2 MaxStatus=1 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 WealthLevel=0 VisibilityCoef=0
Drunkard's shoes [e59bb198-e5fd-484a-bb07-a1a07d29b1f1]                          Price=170 Charisma=14 SocialClassId=3 MaxQuality=3 DefenseSlash=2 DefenseStab=1 DefenseSmash=1 Weight=1 FadeCoef=1 StrReq=0 MaxStatus=0 WealthLevel=0
Windfall straw hat [0f04e727-f40b-402d-9ad6-356b588fe626]                        Price=120 MaxStatus=16 Charisma=13 MaxQuality=4 SocialClassId=3 DefenseStab=1 DefenseSlash=1 DefenseSmash=1 StrReq=0 WealthLevel=0
A suspicious bag [85733268-6749-4c56-9f37-b3587512b60b]                          Price=180 Charisma=18 Weight=13 Conspicuousness=12 MaxStatus=2 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [961591fe-76c1-4fa6-a421-978de372804a]                          Price=162 Charisma=24 Conspicuousness=10 MaxStatus=3 Weight=3 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Cheap ring [fcf3b5a7-7c66-4809-a0dc-b0b7bae6c296]                                Price=150 WealthLevel=12 Charisma=9 MaxStatus=1 SocialClassId=1 MaxQuality=1 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Weight=0
A suspicious bag [843c4f07-c41e-4693-a024-001c07d27342]                          SocialClassId=60 Price=41 MaxStatus=10 WealthLevel=10 MaxQuality=4 DefenseSmash=3 Charisma=2 DefenseStab=1 DefenseSlash=1 Weight=1 StrReq=0
A suspicious bag [83d2601a-e29e-4cc5-b489-3da1190d5e72]                          Price=144 Conspicuousness=18 Weight=13 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 MaxStatus=0 Visibility=0 Charisma=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [22bdc463-8a82-4a98-8203-72d42f9bd62b]                          Price=134 Weight=25 Conspicuousness=9 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 MaxStatus=0 Visibility=0 Charisma=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [cd525ef4-d2f3-4227-bc0e-e8e6f1e49676]                          Price=137 Charisma=10 Weight=10 Conspicuousness=5 MaxStatus=3 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
A suspicious bag [59976257-5352-43dd-8b2b-1c17831b7a7d]                          Price=106 Charisma=25 Weight=12 Conspicuousness=5 MaxStatus=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Visibility=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Eggman's hat [bb7c554b-119a-424a-a6b4-3989046a858f]                              SocialClassId=60 Price=28 MaxStatus=12 DefenseSmash=5 MaxQuality=4 DefenseStab=1 DefenseSlash=1 Conspicuousness=1 StrReq=0 Charisma=0 WealthLevel=0
A suspicious bag [d25b23d1-2fda-4683-8bbf-6a98a8dc3436]                          Price=141 Weight=4 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 MaxStatus=0 Visibility=0 Conspicuousness=0 Charisma=0 SocialClassId=0 WealthLevel=0 VisibilityCoef=0
Burgher coat [e96c35a5-87ba-4feb-981c-cb93fc4923c7]                              Charisma=18 MaxStatus=14 Conspicuousness=5 SocialClassId=3 MaxQuality=3 DefenseStab=2 DefenseSlash=2 Weight=1 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 WealthLevel=0 Price=0
Head bandage [9043e197-1e7f-4f13-a1ff-2b9b9236688c]                              Price=17 MaxStatus=10 SocialClassId=3 MaxQuality=2 DefenseSmash=1 Visibility=1 Conspicuousness=1 Charisma=1 RPGBuffWeight=1 DefenseStab=0 DefenseSlash=0 StrReq=0 Noise=0 WealthLevel=0
Head bandage [fdb7bcd9-3e53-46dc-86e6-1d7bec6fc529]                              Price=17 MaxStatus=10 SocialClassId=3 MaxQuality=2 DefenseSmash=1 Visibility=1 Conspicuousness=1 Charisma=1 RPGBuffWeight=1 DefenseStab=0 DefenseSlash=0 StrReq=0 Noise=0 WealthLevel=0
Lavish caftan [e25ba309-2e97-4b6e-a45c-2fcbe0bd2f0b]                             MaxStatus=10 Charisma=4 SocialClassId=3 MaxQuality=3 FadeCoef=1 DefenseStab=0 DefenseSlash=0 DefenseSmash=0 StrReq=0 Noise=0 Conspicuousness=0 WealthLevel=0 Price=0
====================================================================================================
================================================Hood================================================
====================================================================================================
Brocade hood [af34b82d-7459-49f4-8fe4-8480f254ba5e]                              Price=5261 Charisma=68 MaxStatus=16 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 DefenseStab=1 Conspicuousness=1 FadeCoef=1 StrReq=0 WealthLevel=0
Embroidered hood [18aa1145-fc39-4921-a00f-9b98a9df06c0]                          Price=2581 DefenseSlash=60 SocialClassId=60 DefenseSmash=53 DefenseStab=26 MaxStatus=24 Charisma=16 WealthLevel=11 MaxQuality=4 Noise=1 FadeCoef=1 StrReq=0
Rabbi's hood [03221d70-990f-4380-bf67-f511236c72db]                              Price=2198 Charisma=39 MaxStatus=16 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 DefenseStab=1 Conspicuousness=1 FadeCoef=1 StrReq=0 WealthLevel=0
Capon's hood [1a642252-6f9a-43fa-8b8f-2327f855f956]                              Price=2198 Charisma=39 MaxStatus=16 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 DefenseStab=1 Conspicuousness=1 FadeCoef=1 StrReq=0 WealthLevel=0
Black hood [e6b10069-429b-47ec-be14-35f8c47e0a42]                                Price=2142 Charisma=38 MaxStatus=16 WealthLevel=10 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 DefenseStab=1 Conspicuousness=1 FadeCoef=1 StrReq=0
Legate's hood [2f75026b-83e5-4d0d-af27-ba31ff9d6c3a]                             Price=2142 Charisma=38 MaxStatus=16 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 WealthLevel=3 DefenseStab=1 Conspicuousness=1 FadeCoef=1 StrReq=0
Abbot's hood [67704b46-4af7-49bd-bbf4-727214982da3]                              Price=2142 Charisma=38 MaxStatus=16 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 WealthLevel=3 DefenseStab=1 Conspicuousness=1 FadeCoef=1 StrReq=0
Sigismund's hood [b6374bb5-6426-41a6-a0ab-c53e132eef28]                          Price=2142 Charisma=38 MaxStatus=16 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 DefenseStab=1 Conspicuousness=1 FadeCoef=1 StrReq=0 WealthLevel=0
Black hood [e935c1d0-d962-4887-8468-ddc65314e41b]                                Price=1951 Charisma=34 MaxStatus=16 WealthLevel=10 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 DefenseStab=1 Conspicuousness=1 FadeCoef=1 StrReq=0
Semine's hood [91184dfb-484d-4f4d-929f-414bdcca9c7a]                             Price=1951 Charisma=34 MaxStatus=16 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 SocialClassId=3 DefenseStab=1 Conspicuousness=1 FadeCoef=1 StrReq=0 WealthLevel=0
Embroidered hood [1cae111a-6457-4874-b43f-3b28ce4ac480]                          Price=1667 SocialClassId=60 Charisma=29 MaxStatus=16 WealthLevel=11 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 DefenseStab=1 FadeCoef=1 StrReq=0
Servant's hood [ddc174dc-5b3a-43a2-9afe-6ad4097bc296]                            Price=1072 SocialClassId=60 Charisma=20 MaxStatus=15 WealthLevel=11 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 DefenseStab=1 FadeCoef=1 StrReq=0
Drowner's hood [f352e55a-2a29-4469-b580-70d9c73ebbbf]                            Price=67 SocialClassId=60 MaxStatus=13 WealthLevel=11 DefenseSmash=5 MaxQuality=4 DefenseSlash=3 Charisma=3 DefenseStab=1 StrReq=0
====================================================================================================
===============================================Helmet===============================================
====================================================================================================
Noble's bascinet [4b396e6a-9b01-4ee6-bab5-97f3d72245f4]                          Price=89773 DefenseStab=156 DefenseSlash=114 DefenseSmash=40 Charisma=38 MaxStatus=27 MaxQuality=4 SocialClassId=3 VisorTypeId=2 Conspicuousness=1 FadeCoef=1 StrReq=0 WealthLevel=0
Noble's bascinet [ea2a2ccf-e5d3-4ef6-925d-a4124eb356e0]                          Price=54500 DefenseStab=151 DefenseSlash=111 DefenseSmash=39 MaxStatus=25 Charisma=25 MaxQuality=4 SocialClassId=3 VisorTypeId=2 FadeCoef=1 StrReq=0 WealthLevel=0
Capon's bascinet [e535ea2b-1d06-413a-92ea-c4d0047e95ba]                          Price=54500 DefenseStab=151 DefenseSlash=111 DefenseSmash=39 MaxStatus=25 Charisma=25 MaxQuality=4 SocialClassId=3 VisorTypeId=1 FadeCoef=1 StrReq=0 WealthLevel=0
Saxon bascinet [ffd25d84-b190-4a79-a6ac-2d9bf7e5cab0]                            Price=54500 DefenseStab=151 DefenseSlash=111 DefenseSmash=39 MaxStatus=25 Charisma=25 MaxQuality=4 SocialClassId=3 VisorTypeId=1 FadeCoef=1 StrReq=0 WealthLevel=0
Jezhek's helmet [f2b4ccc8-6ccb-4cb3-997a-0e7941ffd9d3]                           Price=54004 DefenseStab=151 DefenseSlash=111 DefenseSmash=39 MaxStatus=25 Charisma=24 MaxQuality=4 SocialClassId=3 VisorTypeId=1 FadeCoef=1 StrReq=0 WealthLevel=0
Nuremberg bascinet [e3ea9c63-6b63-4eab-9e0f-80b9ec856fd4]                        Price=53692 DefenseStab=150 DefenseSlash=109 DefenseSmash=38 Charisma=30 MaxStatus=27 VisorTypeId=5 MaxQuality=4 SocialClassId=3 FadeCoef=1 StrReq=0 WealthLevel=0
Nuremberg bascinet [35624bd9-9d1b-4123-8950-e758d4e3696f]                        Price=53692 DefenseStab=150 DefenseSlash=109 DefenseSmash=38 Charisma=30 MaxStatus=27 VisorTypeId=5 MaxQuality=4 SocialClassId=3 FadeCoef=1 StrReq=0 WealthLevel=0 VisibilityCoef=0
Bascinet with aventail [afe31429-33dd-40d2-8550-71cbc55e67e2]                    Price=23619 DefenseStab=139 DefenseSlash=105 DefenseSmash=38 MaxStatus=26 Charisma=20 MaxQuality=4 SocialClassId=3 FadeCoef=1 VisorTypeId=0 StrReq=0 WealthLevel=0
Gnarly's old helmet [8381805b-dff0-4c7f-b67d-b928047ab75e]                       Price=8144 DefenseStab=115 DefenseSlash=86 DefenseSmash=30 MaxStatus=21 Charisma=10 WealthLevel=8 MaxQuality=4 SocialClassId=3 FadeCoef=1 VisorTypeId=0 StrReq=0
Saxon bascinet [107b3a4b-27c4-4fb4-bb65-54b538629709]                            Price=2869 DefenseStab=150 DefenseSlash=50 Charisma=17 MaxStatus=14 SocialClassId=3 MaxQuality=3 Weight=2 VisorTypeId=1 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 Conspicuousness=0 WealthLevel=0
Nuremberg bascinet [2b8775f0-2f60-46fa-879c-e0d5b1e00d01]                        Price=2213 DefenseStab=118 DefenseSlash=42 MaxStatus=38 Charisma=22 Conspicuousness=14 VisorTypeId=5 SocialClassId=3 MaxQuality=3 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 WealthLevel=0
Hounskull bascinet [5a8742d4-c14e-4920-847a-166238ae4c71]                        Price=2038 DefenseStab=118 DefenseSlash=42 Weight=13 Charisma=11 Conspicuousness=9 MaxStatus=3 SocialClassId=3 MaxQuality=3 VisorTypeId=1 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 WealthLevel=0
Capon's bascinet [e055b9a3-0390-4a6f-8367-a042c5ed3eac]                          Price=724 DefenseStab=134 DefenseSlash=46 Charisma=27 Conspicuousness=24 MaxStatus=18 SocialClassId=3 MaxQuality=3 Weight=2 FadeCoef=1 VisorTypeId=0 DefenseSmash=0 StrReq=0 Noise=0 WealthLevel=0
Hounskull bascinet [4f129653-55f8-4022-b6ea-02790dbdb963]                        Price=370 DefenseStab=118 DefenseSlash=42 MaxStatus=38 Charisma=22 Conspicuousness=18 VisorTypeId=6 SocialClassId=3 MaxQuality=3 FadeCoef=1 DefenseSmash=0 StrReq=0 Noise=0 WealthLevel=0
====================================================================================================
=======================================dumped by @chymchykuie=======================================
====================================================================================================
